Local Date, Local Time, Day Type ID, NTIS Link Number, Road, Carriageway, NTIS Link Description, NTIS Model Version, Link Length, Start Node Coordinates, End Node Coordinates, Total Traffic Flow, Profile Traffic Flow, Traffic Flow %value1, Traffic Flow %value2, Traffic Flow %value3, Traffic Flow %value4, Flow Quality, Fused Travel Time, Profile Travel Time, Fused Average Speed, Quality Index
2015-04-07,07:44:46,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1408,,68.00,18.00,8.00,6.00,12,140.33,,47.07,12
2015-04-07,07:59:36,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1257,,69.00,17.00,8.00,6.00,12,125.36,,52.86,12
2015-04-07,08:14:29,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1068,,70.00,17.00,7.00,6.00,14,143.67,,47.73,14
2015-04-07,08:29:38,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1124,,68.00,18.00,7.00,7.00,15,92.80,,71.40,15
2015-04-07,08:44:33,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1061,,68.00,17.00,8.00,7.00,15,81.93,,80.13,15
2015-04-07,08:59:27,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1089,,66.00,18.00,9.00,7.00,12,76.71,,86.64,12
2015-04-07,09:13:53,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1017,,69.00,16.00,8.00,7.00,11,128.27,,52.93,11
2015-04-07,09:29:58,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1099,,68.00,17.00,7.00,8.00,14,161.06,,41.13,14
2015-04-07,09:43:53,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1284,,70.00,16.00,8.00,6.00,12,104.80,,66.13,12
2015-04-07,09:59:58,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1416,,70.00,16.00,7.00,7.00,14,69.19,,95.19,14
2015-04-07,10:14:02,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1198,,69.00,17.00,7.00,7.00,10,66.77,,98.62,10
2015-04-07,10:29:57,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1396,,69.00,15.00,9.00,7.00,12,66.67,,98.93,12
2015-04-07,10:44:13,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1334,,70.00,17.00,5.00,8.00,11,66.83,,98.58,11
2015-04-07,10:59:00,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1307,,69.00,16.00,8.00,7.00,11,62.27,,105.47,11
2015-04-07,11:13:57,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1247,,68.00,17.00,8.00,7.00,12,61.80,,106.47,12
2015-04-07,11:29:35,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1305,,67.00,16.00,9.00,8.00,12,64.80,,101.40,12
2015-04-07,11:43:58,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1180,,69.00,17.00,7.00,7.00,12,60.38,,108.62,12
2015-04-07,11:59:26,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1208,,68.00,17.00,8.00,7.00,12,63.93,,103.00,12
2015-04-07,12:14:39,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1086,,66.00,18.00,9.00,7.00,15,66.33,,99.40,15
2015-04-07,12:29:52,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1111,,68.00,17.00,8.00,7.00,12,62.93,,104.33,12
2015-04-07,12:44:29,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1220,,67.00,16.00,8.00,9.00,14,60.14,,109.00,14
2015-04-07,12:58:55,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1204,,67.00,15.00,8.00,10.00,12,63.80,,103.13,12
2015-04-07,13:14:38,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1125,,66.00,18.00,8.00,8.00,13,64.53,,101.73,13
2015-04-07,13:29:10,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1167,,67.00,17.00,8.00,8.00,13,61.71,,106.64,13
2015-04-07,13:44:29,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1113,,68.00,17.00,8.00,7.00,14,58.64,,111.86,14
2015-04-07,13:59:58,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1071,,67.00,17.00,7.00,9.00,14,63.41,,103.71,14
2015-04-07,14:14:10,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1139,,68.00,18.00,7.00,7.00,11,62.29,,105.50,11
2015-04-07,14:22:03,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1224,,68.00,16.00,9.00,7.00,6,64.86,,101.43,6
2015-04-07,14:43:31,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1205,,68.00,18.00,7.00,7.00,12,60.67,,108.33,12
2015-04-07,14:59:04,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1265,,69.00,16.00,8.00,7.00,14,63.25,,104.06,14
2015-04-07,15:14:00,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1200,,68.00,17.00,8.00,7.00,12,63.93,,103.00,12
2015-04-07,15:29:44,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1137,,68.00,16.00,8.00,8.00,13,67.00,,98.20,13
2015-04-07,15:44:48,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1183,,71.00,16.00,6.00,7.00,15,69.53,,94.40,15
2015-04-07,15:59:36,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1170,,70.00,17.00,6.00,7.00,15,69.53,,94.53,15
2015-04-07,16:14:14,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1219,,71.00,17.00,6.00,6.00,12,69.93,,94.07,12
2015-04-07,16:29:44,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1306,,73.00,16.00,5.00,6.00,15,71.27,,92.13,15
2015-04-07,16:43:54,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1330,,74.00,16.00,5.00,5.00,11,70.20,,94.00,11
2015-04-07,16:59:37,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1387,,73.00,18.00,5.00,4.00,13,68.73,,95.67,13
2015-04-07,17:14:46,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1330,,75.00,17.00,4.00,4.00,13,63.43,,103.71,13
2015-04-07,17:29:08,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1369,,75.00,16.00,4.00,5.00,14,65.93,,100.07,14
2015-04-07,17:44:05,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1277,,75.00,16.00,4.00,5.00,14,65.07,,101.00,14
2015-04-07,17:59:36,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1224,,78.00,15.00,4.00,3.00,9,63.62,,103.31,9
2015-04-07,18:13:26,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1238,,76.00,16.00,3.00,5.00,13,60.14,,108.93,13
2015-04-07,18:28:57,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1094,,75.00,18.00,3.00,4.00,11,60.85,,108.15,11
2015-04-07,18:44:03,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,973,,75.00,16.00,4.00,5.00,11,58.27,,112.53,11
2015-04-07,18:59:41,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,961,,75.00,16.00,4.00,5.00,14,59.60,,110.40,14
2015-04-07,19:14:38,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1092,,76.00,15.00,3.00,6.00,13,62.93,,104.86,13
2015-04-07,19:29:41,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,961,,73.00,16.00,4.00,7.00,12,63.07,,103.86,12
2015-04-07,19:44:57,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,823,,75.00,15.00,3.00,7.00,14,61.67,,106.60,14
2015-04-07,19:58:30,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,731,,76.00,15.00,3.00,6.00,13,59.21,,111.36,13
2015-04-07,20:14:09,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,669,,76.00,15.00,4.00,5.00,15,63.25,,103.69,15
2015-04-07,20:29:22,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,644,,72.00,16.00,4.00,8.00,12,62.73,,104.93,12
2015-04-07,20:44:53,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,620,,74.00,14.00,4.00,8.00,15,56.18,,117.12,15
2015-04-07,20:59:24,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,532,,72.00,14.00,5.00,9.00,11,61.80,,106.80,11
2015-04-07,21:14:43,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,494,,72.00,17.00,4.00,7.00,12,60.13,,110.07,12
2015-04-07,21:29:48,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,456,,73.00,16.00,4.00,7.00,13,58.43,,112.57,13
2015-04-07,21:44:47,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,420,,73.00,14.00,4.00,9.00,14,61.29,,107.21,14
2015-04-07,21:59:44,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,425,,69.00,18.00,3.00,10.00,13,59.60,,110.27,13
2015-04-07,22:13:50,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,314,,72.00,14.00,4.00,10.00,13,60.07,,109.21,13
2015-04-07,22:29:45,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,351,,71.00,14.00,4.00,11.00,15,59.75,,110.31,15
2015-04-07,22:44:01,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,349,,70.00,13.00,5.00,12.00,13,64.50,,102.64,13
2015-04-07,22:59:51,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,306,,67.00,13.00,5.00,15.00,14,67.50,,97.63,14
2015-04-07,23:13:59,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,229,,63.00,13.00,4.00,20.00,12,63.86,,102.71,12
2015-04-07,23:29:39,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,186,,64.00,13.00,6.00,17.00,13,63.88,,103.06,13
2015-04-07,23:44:28,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,187,,61.00,14.00,7.00,18.00,15,65.27,,101.13,15
2015-04-07,23:59:14,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,170,,60.00,13.00,9.00,18.00,15,59.20,,110.60,15
2015-04-08,00:14:13,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,201,,63.00,14.00,6.00,17.00,14,60.93,,107.80,14
2015-04-08,00:29:13,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,175,,55.00,15.00,5.00,25.00,12,61.38,,106.88,12
2015-04-08,00:44:58,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,153,,60.00,15.00,6.00,19.00,15,61.13,,107.50,15
2015-04-08,00:59:14,7,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,162,,61.00,12.00,5.00,22.00,14,62.13,,105.33,14
